feature_1,feature_2,feature_3,feature_4,target
43.54880245394876,79.52673118598902,1.4401172154494728,7,112.12016529915932
53.61395605508414,20.162732004774455,-0.6763923020592697,7,220.89124364201038
65.38036566465969,16.36559428657045,1.8009404329108156,6,291.1721177041411
49.64173960890049,16.426579793099293,-0.04015795064434341,6,177.792966601217
65.64643655814007,81.45747202313821,-1.4307751021180481,9,199.26182055236887
23.802548959102555,66.51972206962002,0.12810441491078928,6,29.44314044493006
58.21902504375224,52.30654247691193,-0.6810516574748808,2,167.3673976433932
50.870470682381715,35.88304841235025,0.8406435489887241,2,177.35390907208694
47.009926495341325,87.72005408131082,-0.6526239793023909,5,97.87462859854716
50.91760776535502,39.244510742263536,-0.4461834332147797,4,148.88555960646391
30.124310853991073,81.65994394715771,-1.889540730945531,2,6.615639941525602
47.80328112162488,43.91349085702184,-0.4523063192490767,3,153.35814001334833
53.57112571511746,37.69444294249076,-2.4238793266289567,7,173.75445699465135
64.77894044741517,46.26797856696064,-1.5839028234857233,8,198.0411744987897
44.81729781726352,30.13778741641421,0.7604146561442974,6,185.44955694999902
41.91506397106812,74.76093801762511,0.7858001586508322,5,131.41730038325153
44.982429564154636,50.27203900924791,0.42545756178496474,1,155.47588370135225
59.15402117702074,23.22126951468173,-0.966976143129213,8,224.56464906503237
53.287511096596845,89.95745732745685,-0.047711356141979855,3,118.99933182563964
44.70239796232961,38.38912213732114,-0.0036025390905684044,6,181.02701861869613
55.13267433113356,54.35528611139886,-1.1583646891925428,3,118.11444650760538
50.9707754934804,90.6472110964547,1.5033983017671506,7,183.81360179917266
59.68644990532889,62.42379959139921,0.8773622905756714,7,181.85075583593817
42.979469061226474,11.689804070836407,-0.22096417382966393,9,221.26562452250351
46.723378534022316,93.98321236134751,0.02688583899453078,5,97.26165321132036
46.078918468678424,62.770805307141785,0.20838280794755248,8,154.18850159098082
35.364850518678814,33.49056146570861,-2.0417348684242906,8,167.89894565913403
52.96120277064576,13.927207266338726,-0.24717738252059693,1,166.91879553330872
52.610552721798896,79.4025189270296,-0.6819842479977986,5,112.27723623932145
50.05113456642461,62.00727559285135,-1.0016200098949155,3,136.3755162705967
47.65412866624853,53.34610919763215,-0.2811002928859549,1,121.79369046315762
35.84629257949586,89.38925830509577,1.7976865268495226,4,102.80219038403452
45.79354677234641,78.85972112245308,0.6408428612670098,8,141.59577892209614
46.572854834732304,15.167487973275119,-0.5711789897827968,3,166.57517384713424
41.97722730778381,31.172206779554823,0.5725827813561586,2,172.12110142201144
48.387142883339905,24.848913981446575,1.3993554365860021,9,215.8075532711299
54.040508568145384,74.3946292572677,0.9246336829127688,5,151.68018924164596
68.8618590121053,3.353243473577938,0.05963036992017413,7,309.85215135138657
51.74577812831839,56.98896848713165,-0.6469367777055739,2,115.10219319721601
52.57550390722764,76.24586857406905,0.6982233136135899,9,163.58965350495703
49.25554084233833,87.67656367617495,0.3934853854217496,9,157.45448757383087
30.812287847009586,34.20817487159075,0.8951932200277323,4,138.93720924887052
49.73486124550783,82.12573046720128,0.6351718016819695,4,114.23202756774828
50.60230209941027,11.063173695520723,1.0495527153193351,6,224.2037472268861
74.63242112485287,84.64522917345182,-0.535235211560568,6,186.65691024176573
48.076390352188774,12.748866233198243,1.3173940656343257,1,174.81010086922302
53.015473423336125,39.72872905603673,0.19759960469239965,9,234.5157977814221
49.65288230294757,79.72953657795536,2.0752608726252655,2,126.85981467002219
38.31321962380468,14.991742734877377,-0.6891878180895679,5,129.66854691151423
61.42822814515021,22.92513952326415,1.7359638031652493,9,290.7753357340607
57.519330326867745,72.22525683930662,0.1979107834626478,4,170.63988990852968
57.910319470430466,72.00365365460743,-0.6514180036144483,3,119.27275043581241
40.906125452052606,64.11476328852973,-0.48388583405432156,7,88.40333123322236
64.02794310936099,69.39484444671,-0.32034730819432017,6,227.83528112125168
35.98148937207719,54.27244433475962,0.4241659464019164,8,103.60018179572242
55.868570938002705,25.179905890695274,0.5228354880354996,3,189.98619225759194
71.90455625809979,34.56959935039195,-0.573700003938579,5,246.21949786097366
40.09463674869312,18.159771680142565,-0.02435459226098284,4,144.72562969545427
44.33702270397228,90.84505613336283,2.1422703586118637,4,108.80135058994517
50.99651365087641,58.339179476612046,1.7275431701007113,4,177.93069331513553
44.96524345883801,40.08514167636399,0.4363236696740321,8,131.98660398515085
34.493365689338674,46.20058036441327,0.03800347816820029,6,88.5182462174354
50.68562974806027,94.72833396118153,0.1200313267182613,3,90.41136098697362
39.37696286273895,15.33514031160802,0.6135179727304166,5,160.53563099714074
54.73592430635182,58.62298320167972,-1.0227925651984056,6,156.47449191775158
40.80575765766197,50.5888678884466,-0.2573765374233451,5,122.8059279269569
65.4993440501754,61.14542354346478,-1.6685840738775894,6,136.52603490587245
42.16746707663763,1.8110183820840509,0.39922312260527926,8,240.87406619184293
46.77938483794324,87.21239089441515,0.647195939702741,7,114.81555929303731
58.135172173696695,93.21182824836124,-0.483186462299374,5,107.06084807989421
37.69135683566045,56.51331835892089,1.5739867632900328,6,139.8806742626426
52.27459934604129,69.66508238768922,-1.2257656630023412,4,115.1197184565272
63.07142754282428,92.24993811772957,-1.4643748802098202,9,184.018263808555
33.92516765438772,70.72386343133986,0.22445181855997204,4,74.67369120654911
51.84633858532304,15.253904291426135,1.0470983026121545,1,210.0261913985876
52.598827942484235,57.62883601668132,1.6839276914578687,7,177.43666244199113
57.8182287177731,60.67150463828559,-0.45888426286894,7,181.51195210737905
37.63049289121918,42.4130671302386,1.0786808334312956,4,106.69630291795244
36.795433869157236,73.64442356247228,-0.03850846950070721,3,65.78660033577857
55.21941565616898,93.43670147690149,-0.17262729994081963,8,140.26874441315962
52.96984673233186,92.55685129067763,0.8836599374866724,5,124.43519257263037
52.504928503458764,45.08393714041321,0.6523228784134196,7,192.48081732257847
53.46448209496975,11.323804584075525,-1.5763921569842494,4,196.61902888043173
43.19975278421509,98.48411989623345,1.4765403497258958,4,55.019102975109526
52.322536971610035,83.88980864459342,1.3800913541474515,8,149.16672208365134
52.93072473298681,12.466268120326685,-0.6255627015095294,8,224.10313776351538
42.85648581973632,92.08418826173724,0.39580353343740904,2,37.86046566712857
68.65774511144757,86.98963620621282,0.4940301862827388,2,160.24727936087305
54.73832920911788,51.88380571260721,0.2606737658239071,3,156.21664143932105
38.08696502797351,59.127543574492925,-0.5503051538454201,3,50.02161509978282
56.5655360863383,39.90027038701302,-0.6716233679380516,1,118.9613983936121
40.253183297726785,5.476163882203133,-0.025554070991445278,3,105.455669107543
57.87084603742452,33.519724164590095,1.1727290192593647,6,203.5018264287299
61.58595579007404,80.28534485980114,0.5436001545944323,8,191.64889891662625
41.7931768164829,0.4632023004602859,-0.37061433208610595,6,191.28481757466378
59.63376129244322,33.34991716911442,0.7716987106483447,5,224.31173577290815
54.12780926936498,39.81686935909433,-2.8485426206300755,4,115.38057364906545
58.2206015999449,53.73956029379229,1.1487657003721035,3,180.15004907240817
68.96792982653947,91.98556164127605,-1.7397137787780996,4,144.85426592651447
47.54611883997129,34.634599436596126,-0.36244094140313216,7,150.0525715049141
42.4626383564251,34.69532018962277,-1.1196698946261439,1,100.65638308835919
41.10485570374477,73.75012481097484,-1.2946814757209058,7,105.07624729082512
41.841897150345616,45.221794088980715,1.1608267873785194,1,107.77744633365297
49.228982905858956,22.460482293998197,-0.46770120131189136,2,175.57803000502216
53.41151974816644,45.24395161326934,0.3465038817307158,4,160.49644853212067
52.766907993300194,14.085702037979985,-0.04692057887918407,1,157.87630974532544
58.27183249036024,17.63869865062233,0.47704082722312147,9,273.0774113149193
50.13001891877907,49.83677727394797,0.07682189106025536,6,205.46913724222216
64.53534077157317,41.89254495045479,-1.2829922241885696,1,166.06482777488802
47.35343166762044,91.48459010681,0.99626681944714,1,91.59766108248103
77.20169166589619,36.23938991166331,-0.4937565831613125,6,257.1379597672641
56.25667347765006,58.05883502780434,-1.556581898659751,4,111.04670226259319
41.42842443583717,63.22642879195304,-0.4281151609659125,4,98.03135647861244
39.29107501938888,1.3094456588333636,1.5007597906343109,6,212.9468240725339
54.824724152431855,66.35373720167107,0.8502217421134929,7,173.85715421558538
47.76537214674149,17.803596686975144,-0.3486521344078592,9,225.2058348335373
57.14000494092092,96.10703174694551,-0.3492577043184288,5,106.34111343582578
54.73237624573545,14.866272775311295,-0.3216350512173826,9,222.85753844440495
49.271710873431275,41.462412372702374,2.076747983560841,4,207.06017157290253
41.532062819315954,8.534966807864386,0.38193545223155334,2,178.15624401247447
34.851527753141355,99.68742518459473,0.43004164719106963,3,20.119199505633546
45.53485047932979,50.21950103312426,1.0302834540318422,1,156.93983705647923
58.56398794323472,59.53850173200438,0.23878915902651351,6,179.367459257709
52.14093744130204,6.7076477388427485,-0.2590421458207031,6,220.25412886351447
37.542612212880115,74.99604703991778,-0.19634984908497827,1,44.76558772393584
51.73180925851182,20.990559309558577,-0.07160125941406395,3,189.2738466910237
53.85317379728837,89.80542894407138,-0.03722223650984159,5,125.58968988599487
41.16142563798867,20.513964048200716,0.7276295436369798,3,159.52191926130735
51.53725105945528,19.068772066366655,0.05194588580729943,3,161.88580788116525
50.58208718446,3.654966784809488,0.7326400772155792,3,173.86969982627858
38.57029702169377,47.206694510999924,-0.08071658010858232,5,139.9804580261568
53.577873603482836,56.48411332626164,0.07863519031609059,5,150.01222949662244
55.60784526368234,6.570863942835237,-1.9982006845321076,4,187.78874395483473
60.830512431752766,77.55276166950105,0.9163276747024814,1,148.12437282606626
60.53802052034903,45.32888347480276,0.3464884758979927,5,235.26593085691354
36.22330632042909,52.439026932758004,0.9980101098596522,5,122.05204994293716
40.62174960084877,44.07627469382282,-2.8962553781936893,4,69.94481203899605
55.1503526720866,40.0763060875326,2.0883747047807275,6,213.78939999323777
55.13785950912209,55.96403313082179,-0.13958962815517376,4,154.98468727777475
55.150476863060476,15.52402459307125,1.1081828167375165,7,228.83328636727668
88.52731490654722,18.19281304952711,-1.0399059271255309,7,328.99315206958
55.70890510693167,86.17856210135173,0.6127739050625697,2,115.71810815941704
61.35565640180599,94.61154621336327,-1.0534155631736561,3,142.24024747556325
59.54001763493203,37.330931627975296,-0.6237689606958051,1,160.56438658643623
56.51391251305798,27.074467314355378,1.9140313538667861,8,219.53004010550126
46.84730755359654,64.39995432390158,-0.19068240076334658,9,209.2956146453854
57.589692204932675,40.87341710980964,0.21743287317972287,4,206.91398990631058
42.27174785462428,2.538635566034486,0.8700677306887542,6,247.6027456541866
47.63181393259991,15.615259736619036,0.49568188797260465,9,204.26186566005623
45.14636452170897,71.59722288473975,0.15041890514357642,6,117.9153563163215
50.81874139386323,65.89239419101514,0.3649610024662254,9,189.7571617161829
73.14658566673509,2.709599250348349,2.403415585238275,4,331.5405919574181
31.32734807408252,22.197216193294945,-0.05761879703358539,8,152.28353101902212
56.86260190374514,23.10747965880714,0.2010990467149675,9,202.3144024032528
33.87284128810349,67.18927435987284,1.050654396007612,4,51.43884206534271
45.280681342105666,1.9710537754364155,1.1055259329579838,5,243.05041134249336
60.889505969673664,10.410858198457385,1.1870303055603801,8,316.33228629650847
50.64280019095463,79.99160853731894,0.6387302220291846,6,136.70779792526832
39.22255222070694,17.85446620543336,-1.1430049127304835,7,182.51704912312465
42.84696290740032,65.27461078518748,1.633431532301096,3,99.67175489532661
56.79597748934676,23.81827810467265,-1.146345393018688,7,193.12028552245258
42.69633368282864,9.944139275934516,0.30263546523903323,8,183.99812630010132
52.16458589581975,24.317219099945408,-0.7542758500193579,6,173.08285905137132
50.45571839903814,72.22669318556592,-0.06413834659299254,9,175.41482756551187
43.483996523941826,85.56964681062857,0.3287624103034804,6,85.19480035432542
71.43944089325325,83.02198645669915,0.32135721545027307,9,272.0268784086588
56.33919022318011,39.71835296184548,0.42192075423528475,4,197.0553656673938
29.74857413342393,66.80851365706462,1.613711269058647,8,133.8460030442877
51.86454314769428,20.498429541582098,0.45353430151397983,4,205.5296117457426
43.38213535231612,29.314773026101328,-0.24415663529064868,2,153.28278958161067
58.52433334796224,89.63358185211197,0.9640871682883573,9,166.3761760288879
42.07479261567299,1.3001923510736035,1.1894704889246406,5,232.48227143142788
48.85263558533101,8.550853085446807,-1.2276078151369925,4,177.1278613308962
55.049872789804574,20.78862551460273,0.597400069849858,2,216.87452741391536
58.657551941701215,2.6532203873819715,0.7011727423108983,1,191.84387739823563
37.997035929442234,18.143543508979732,-0.29756350335999193,7,166.3655851240395
46.654987641590516,58.304156096969216,1.3757068133116195,6,164.86784596451133
45.25054688839044,42.1424550592498,-0.15005558703252672,2,109.17040493319006
43.46670767426288,89.26717110769748,0.12557645347154225,8,117.15889492770152
67.65454240281096,81.7443561738441,-0.1730718242838696,4,198.8937305969977
54.049817109609556,34.1817351697876,0.015579047581467534,8,198.46691621434795
37.391160456649544,25.94234334312925,-1.0962750868952018,7,158.53121040718904
59.17861947054776,37.96924081672669,-1.4400508825942944,5,157.41285480500056
71.22156197012633,59.02949425148078,1.5945050632249722,8,308.546541634889
60.32465260551147,26.806364082287626,-0.8469613483183278,9,253.95623336450424
34.80630034045987,62.4148907849134,-0.9913923494563072,5,106.5556436530403
45.15765927133749,40.941165219124045,-2.153390113603715,5,130.06276786455197
62.669111491866225,55.204718085198024,-0.6389617476895022,2,167.32406585853886
42.92330534381219,43.61265291353167,-1.3230897934074983,5,133.90869711571054
54.43819428146229,29.44657595419177,1.642015160136369,3,201.09906697504996
57.74634053429337,94.84533069621567,1.0098170893426341,7,127.08837326354103
40.730695284219166,76.36057941597608,-0.6881503451777238,5,89.55046994726578
49.404746439382,14.011317576645254,2.2524358053443088,8,238.77950183403226
17.58732659930927,86.84679758979128,0.9817654869915943,1,-41.96727001288123
39.756123586657104,48.743119824951364,-0.32483138350862245,3,112.50808137950108
47.4743184860684,89.45522268940914,-2.499405714873573,3,39.74059225285095
37.52216818035151,79.98552559473153,2.2909425725907417,9,162.26318463852738
66.32411303931636,42.52135044692334,-1.389572466763596,5,184.4863727246639
35.69858622039367,2.24693083201174,-1.6453987469568918,9,160.15117403833386
45.599555133030165,26.867735938494608,1.0225704320096403,9,237.70163684558452
51.30740577286091,54.16342146608669,2.439752406339273,1,164.77295376075043
64.41273289066116,63.347821982614725,1.3842728185105182,2,156.64471019771136
35.6413784882056,25.788768543320227,0.5639091200523596,5,147.41215691472297
61.63163752154959,13.935607407282413,0.594754341665286,4,269.53408853344007
50.10233061019587,83.4930236799299,0.8534155587803077,9,150.39621320904496
40.18491348952049,98.44021807035521,0.7589285897867651,7,101.86401830475512
54.62103474263271,52.56901823026858,0.2811914239693758,6,163.3209327793147
51.9905969557347,17.16792858483035,0.10420110395187607,7,216.1929261031646
43.99783122841205,27.230732651936897,-0.06259312789952241,1,150.17334392763377
50.69802084990019,1.8390676547466733,-0.7539645888666763,1,176.31135631105397
46.1468640313824,91.4298806560499,-0.28067507686677406,8,137.37343842388964
51.13517345251248,11.775108289014113,-1.6929568141953855,2,163.95467300860318
56.62130674521047,57.651647551425356,-0.09833962679474989,9,243.8922956886218
65.86016816145352,27.4055220687206,-0.9885911071509175,7,207.49682809097342
37.62184501173151,55.417800251579344,-1.103589317215771,6,92.27739047970921
71.33033374656267,65.14203883518643,0.17989415115347845,1,160.4934579122068
30.479122004774982,82.97418037072016,1.3920022863445993,1,15.662961377852255
48.482149049644164,20.64212717606032,0.918316606002313,2,154.5480442763961
55.883172064845766,1.0995828658480478,-1.570500603623177,6,222.06861017461927
52.809918677350325,13.688563006880727,-0.9896281365703375,6,206.09003641035156
43.77300480179406,90.00186418481051,0.9407711879882159,2,83.86396610423215
47.918777496427246,87.38900775625153,-0.9824873935383096,1,33.65038982402784
45.06999065341167,59.74131021703083,-0.2246331499970246,5,116.2014013965827
44.106352430557884,60.051686043365336,0.5500520990245519,5,111.27509894515511
58.496020970210246,66.50366745462554,-0.9683444548636353,2,145.124136752665
53.57015485965047,17.53712786234496,0.1053755061459599,6,198.62627016253262
43.070904047393455,91.44119459249598,-1.3340254949182044,9,88.73410519119122
58.995998754332504,41.87705248920731,-0.6013676439512137,2,174.4191468203089
53.072995208766095,38.31385282494975,0.31978193414253697,2,148.2630153629284
58.1286211883896,51.89177052828376,-1.5929937335316693,3,155.16271242206113
56.29628841923612,4.696596677505505,0.440474737960399,7,285.92980923438876
41.710049890779274,16.628336875607943,-0.019637798926681216,6,177.5308379576082
44.39818959803031,73.80336164263704,0.5524899544171478,8,157.149197229567
57.472936051232615,8.279866792512646,0.22391413406466143,8,217.1097302605412
56.10370265433465,60.31521094663882,1.3641404299738442,6,183.86577406685532
49.79098406035852,24.534910968132095,0.12522450264790727,3,174.40293492779443
51.17327383308782,38.929561404197656,-0.429405541125253,3,128.89060004588524
62.77664895788425,28.869373677069987,0.12229750303228377,1,199.06247219367697
44.0842861116417,35.567271646494916,0.5432980290363879,7,196.9625569716809
55.470973811700375,71.90459051842456,0.04886007032570433,5,111.00458821352697
47.97807347566106,29.7121715623175,0.04059169120388238,4,141.09606934201403
47.8231879677278,56.64046402968972,-0.7019916878067554,4,124.57899114960202
60.9877685198719,47.60504021990997,-0.6629009175509482,4,187.5960223811964
58.2541634898803,66.36711653626482,-1.4026052717996935,6,165.9715607922609
58.135096360006386,93.6829739324758,1.7495767431869393,8,183.51470926661082
63.05478807154329,73.25720972102503,-1.243863235391285,8,187.35540615461838
50.21003841632759,21.494037859075675,-0.6929051977959073,5,197.61832523013075
56.81952971294964,3.1183135061284672,-0.7184072655691974,6,224.0611067690251
46.89733243406544,26.22640442998251,0.8949243769444413,4,165.92112213728822
53.24166352488442,59.507793070025485,-0.2949496782920278,9,179.14209285998712
48.698569456323156,5.1425813484250344,1.2477420726737338,8,250.97978541467526
50.96995964992718,49.636624720123635,-0.6734906242438685,1,103.56308088291237
55.95157025436914,59.68428489168892,0.27899416222380197,2,136.5191201241581
41.81779316766527,33.424389081696084,-0.8353470532597573,9,173.6768388000427
70.9238727568546,77.09122037458219,2.1451491277733883,8,255.0563427366876
39.93982618500298,10.65982531337718,-1.1875984190295128,3,129.47688252969994
37.85811387212268,7.513778173580876,0.3098207102270275,8,157.31278919628477
61.581108735000676,72.81887562036033,0.6337768809320985,1,145.58772320188066
57.91662693962936,49.549131620619846,0.41379909745149823,4,162.0561434555506
56.24119817052155,68.84023964277361,-0.1852876588777083,3,155.11824524644948
56.2834550926428,43.48273386037462,-0.12982069973342616,6,184.6910786302287
49.87753227153085,24.640203323910683,0.0438114719791096,7,181.7356499169014
41.02745628514168,81.91023176741997,-0.14700200162848862,4,73.86792337506363
50.75804558193726,79.94158789689793,0.9638791167949097,7,177.59543251427039
43.22838288487888,69.46964708544267,2.2105230015913513,9,185.70992560130753
59.75119733417751,27.21451372299627,-0.5574917850078336,2,188.50774043902695
48.52942618497861,59.023066686908706,-1.3698029795790778,3,75.95636574851139
41.745028032074885,36.09738969400268,-0.08828204835125482,5,173.8985017495165
46.78614158347007,9.158207332663416,2.5797093376543185,3,203.02474332704585
54.12931454275624,91.73135754622427,-0.8036745679697308,8,149.99553158207863
44.36275447196025,13.68186309189614,1.6391168054440675,8,220.9308994562182
41.77779604433569,95.02373538208025,1.6777008140764407,8,138.10947335749
52.436872114919126,44.600577295795574,-0.5535882417079946,9,219.8420179391478
52.44966571108723,18.513292883861965,0.5689830791852754,4,214.85537011410074
44.9305682462887,54.190094737835814,1.628396623128538,5,171.77192371873434
45.289616943816775,87.29458358764083,-0.3791277409874871,5,86.10446316026476
52.32049937357636,73.22248864095612,-0.20358036010236177,8,147.5217331953783
35.51915658502676,80.65611478614497,-0.5816809139486437,7,77.57047039070625
35.92536225623445,65.87833667107174,-1.0147567306928669,9,96.66512281575717
42.81555778747564,69.22765645178525,-0.6492775450660071,8,170.38617555428215
47.86552848288153,84.91956515653193,-1.2239402667622565,2,43.41960177100292
53.10907565598005,24.966800885918595,0.03408346825922607,4,208.47456008852444
64.75356216949552,48.942496364314046,-0.7699732310586418,6,214.70081018095814
58.576596232020194,22.120944181960223,0.2337859117907477,2,202.5771866330584
48.40061470036573,98.7668007996647,-1.5558956462036273,7,113.14127779690482
49.80983792097311,94.40593396866133,0.33088023221445706,3,95.97806449625273
39.97470635362191,3.94268113685059,0.8335289616089246,3,158.98505090274156
49.8148686400761,70.55751725156884,-1.9937356425714554,2,81.61159244488006
47.11341361079862,92.52483174156659,0.37405656984757213,8,119.81443271752426
53.227185603380896,18.057534512733355,1.2276689924732922,6,241.10683645998546
41.727690564476774,56.79452305526295,-1.2096410186912054,1,84.01034666157504
55.193465142411725,91.54882975880419,1.6725723868377034,1,99.22535924316018
65.32738913002578,3.394597858579884,0.4190190093660452,7,310.7643520253414
48.91239851543143,69.742026724684,-0.7050118557584089,8,135.82978800064387
54.01711722098941,29.734900737255078,-0.05576907765770601,5,201.41377167753484
56.90143991711113,92.43961953765304,0.5583269125217224,5,148.94300335894505
45.987795281141636,97.10582451653677,0.0760053914124115,4,84.91814874795038
52.24092481810417,94.42664891134339,0.5387559924463692,6,123.43042770339669
50.12592400781795,47.42142166574638,-0.9206735930793662,6,142.95297249242338
50.97676098548832,86.20426509893134,0.169360824036078,3,96.13406754496583
42.26990216144534,84.45493985350704,-1.4137144969049802,9,128.6964509378531
50.245101742589426,31.910047324325564,-0.11122606134870032,7,174.58007964706064
54.979982912454496,82.89154741506773,-0.9039076414647897,1,73.0166019142783
64.51143607795042,3.700763471549262,-0.7355299425897666,7,251.05318450524658
59.59270826085207,59.6269878482053,1.2360931752104374,5,198.27856872164577
71.53182457511556,23.000883728770305,1.091310120594269,5,248.635868347538
42.326524371119504,12.056688577727881,0.609138120907177,2,131.74068369656462
58.723206367206785,7.695320162920916,-1.092312764672579,4,206.6930499604448
51.83342005738352,69.62887758781397,-0.3164084496948019,6,115.36068144407875
71.89802933217672,33.98749637680661,1.2130976999791834,7,260.9291463244823
41.91701714644849,72.47667715287615,0.14171691363990474,5,76.25793294645811
41.602781578192236,6.535634079894237,2.319329539981694,9,227.62468354485858
44.00607354555978,31.529033783061035,0.39331783939437187,3,160.7111145941097
28.76104275690193,53.949129237533725,0.1920491164900316,1,65.9195904338884
44.74244978319239,79.07231648389636,-0.3091164642025014,4,127.45506536183234
42.40867338446302,31.875250293206992,0.1335409047822823,9,221.830407235776
51.50393786476208,62.58913764370091,-0.1524698363805439,4,150.59602400612695
53.41755975777159,88.5977748236187,0.7081086766885905,2,127.81931301020762
68.76170839215887,61.58631881823046,0.9567023167945841,5,223.7349733563166
59.5042383818605,23.295947475363377,-0.7859894605079495,3,202.91715249870185
44.23096344337597,2.440078155653802,-1.331232953557778,9,242.78384492532808
41.01585328651642,87.00988739009298,-1.8362053731032966,4,51.02479839928305
54.919191715065054,2.126941085038714,0.5079913269125437,6,268.3494831752742
36.797667929793576,87.47016726841994,-1.1033666061738736,2,4.590105767995258
68.31458765854353,52.8937134027212,-2.152890592952483,6,178.01046734218514
